date,state,district,pincode,demo_age_5_17,demo_age_17_
13-09-2025,Maharashtra,Mumbai Suburban,400099,0,12
13-09-2025,Maharashtra,Mumbai Suburban,400102,1,22
12-09-2025,Maharashtra,Mumbai Suburban,400060,2,19
12-09-2025,Maharashtra,Mumbai Suburban,400065,0,15
12-09-2025,Maharashtra,Mumbai Suburban,400083,2,22
12-09-2025,Maharashtra,Mumbai Suburban,400086,0,22
12-09-2025,Maharashtra,Mumbai Suburban,400088,1,26
12-09-2025,Maharashtra,Mumbai Suburban,400091,0,7
12-09-2025,Maharashtra,Mumbai Suburban,400097,6,34
12-09-2025,Maharashtra,Mumbai Suburban,400103,1,6
15-09-2025,Maharashtra,Mumbai Suburban,400060,0,12
15-09-2025,Maharashtra,Mumbai Suburban,400061,0,13
15-09-2025,Maharashtra,Mumbai Suburban,400064,1,13
15-09-2025,Maharashtra,Mumbai Suburban,400065,0,6
15-09-2025,Maharashtra,Mumbai Suburban,400067,1,32
15-09-2025,Maharashtra,Mumbai Suburban,400078,6,28
15-09-2025,Maharashtra,Mumbai Suburban,400093,0,11
15-09-2025,Maharashtra,Mumbai Suburban,400102,3,20
14-09-2025,Maharashtra,Mumbai Suburban,400029,0,1
14-09-2025,Maharashtra,Mumbai Suburban,400043,3,18
14-09-2025,Maharashtra,Mumbai Suburban,400050,0,4
14-09-2025,Maharashtra,Mumbai Suburban,400056,0,7
14-09-2025,Maharashtra,Mumbai Suburban,400060,0,10
14-09-2025,Maharashtra,Mumbai Suburban,400064,0,12
14-09-2025,Maharashtra,Mumbai Suburban,400065,0,6
14-09-2025,Maharashtra,Mumbai Suburban,400067,1,10
14-09-2025,Maharashtra,Mumbai Suburban,400068,2,22
14-09-2025,Maharashtra,Mumbai Suburban,400074,0,5
14-09-2025,Maharashtra,Mumbai Suburban,400076,1,6
14-09-2025,Maharashtra,Mumbai Suburban,400091,0,4
14-09-2025,Maharashtra,Mumbai Suburban,400102,0,8
16-09-2025,Maharashtra,Mumbai Suburban,400024,1,14
16-09-2025,Maharashtra,Mumbai Suburban,400060,0,12
16-09-2025,Maharashtra,Mumbai Suburban,400061,1,15
16-09-2025,Maharashtra,Mumbai Suburban,400064,4,18
16-09-2025,Maharashtra,Mumbai Suburban,400065,0,11
16-09-2025,Maharashtra,Mumbai Suburban,400069,0,10
16-09-2025,Maharashtra,Mumbai Suburban,400070,5,30
16-09-2025,Maharashtra,Mumbai Suburban,400078,5,30
16-09-2025,Maharashtra,Mumbai Suburban,400083,0,13
16-09-2025,Maharashtra,Mumbai Suburban,400086,1,20
16-09-2025,Maharashtra,Mumbai Suburban,400087,0,2
16-09-2025,Maharashtra,Mumbai Suburban,400102,2,33
16-09-2025,Maharashtra,Mumbai Suburban,400104,6,36
18-09-2025,Maharashtra,Mumbai Suburban,400049,0,6
18-09-2025,Maharashtra,Mumbai Suburban,400055,2,13
18-09-2025,Maharashtra,Mumbai Suburban,400056,0,10
18-09-2025,Maharashtra,Mumbai Suburban,400059,2,7
18-09-2025,Maharashtra,Mumbai Suburban,400061,2,8
18-09-2025,Maharashtra,Mumbai Suburban,400067,7,18
18-09-2025,Maharashtra,Mumbai Suburban,400074,4,8
18-09-2025,Maharashtra,Mumbai Suburban,400075,4,13
18-09-2025,Maharashtra,Mumbai Suburban,400079,0,5
18-09-2025,Maharashtra,Mumbai Suburban,400083,0,9
18-09-2025,Maharashtra,Mumbai Suburban,400093,1,11
18-09-2025,Maharashtra,Mumbai Suburban,400097,3,26
18-09-2025,Maharashtra,Mumbai Suburban,400101,3,22
17-09-2025,Maharashtra,Mumbai Suburban,400043,7,68
17-09-2025,Maharashtra,Mumbai Suburban,400054,1,19
17-09-2025,Maharashtra,Mumbai Suburban,400068,10,34
17-09-2025,Maharashtra,Mumbai Suburban,400072,2,25
17-09-2025,Maharashtra,Mumbai Suburban,400082,0,2
17-09-2025,Maharashtra,Mumbai Suburban,400084,1,8
17-09-2025,Maharashtra,Mumbai Suburban,400091,0,3
17-09-2025,Maharashtra,Mumbai Suburban,400092,0,23
17-09-2025,Maharashtra,Mumbai Suburban,400094,0,10
19-09-2025,Maharashtra,Mumbai Suburban,400024,0,4
19-09-2025,Maharashtra,Mumbai Suburban,400043,4,36
19-09-2025,Maharashtra,Mumbai Suburban,400049,0,9
19-09-2025,Maharashtra,Mumbai Suburban,400050,1,14
19-09-2025,Maharashtra,Mumbai Suburban,400057,2,7
19-09-2025,Maharashtra,Mumbai Suburban,400059,3,19
19-09-2025,Maharashtra,Mumbai Suburban,400060,2,9
19-09-2025,Maharashtra,Mumbai Suburban,400063,1,8
19-09-2025,Maharashtra,Mumbai Suburban,400076,1,4
19-09-2025,Maharashtra,Mumbai Suburban,400081,0,8
19-09-2025,Maharashtra,Mumbai Suburban,400083,4,9
19-09-2025,Maharashtra,Mumbai Suburban,400089,2,9
19-09-2025,Maharashtra,Mumbai Suburban,400094,2,6
13-10-2025,Maharashtra,Mumbai Suburban,400063,0,2
13-10-2025,Maharashtra,Mumbai Suburban,400072,0,2
13-10-2025,Maharashtra,Mumbai Suburban,400074,0,1
13-10-2025,Maharashtra,Mumbai Suburban,400077,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400080,0,3
13-10-2025,Maharashtra,Mumbai Suburban,400093,0,2
13-10-2025,Maharashtra,Mumbai Suburban,400095,0,4
13-10-2025,Maharashtra,Mumbai Suburban,400099,1,2
13-10-2025,Maharashtra,Mumbai Suburban,400101,0,2
13-10-2025,Maharashtra,Mumbai Suburban,400102,0,4
20-09-2025,Maharashtra,Mumbai Suburban,400024,3,9
20-09-2025,Maharashtra,Mumbai Suburban,400042,1,9
20-09-2025,Maharashtra,Mumbai Suburban,400056,0,5
20-09-2025,Maharashtra,Mumbai Suburban,400058,1,22
20-09-2025,Maharashtra,Mumbai Suburban,400065,2,15
20-09-2025,Maharashtra,Mumbai Suburban,400069,1,9
20-09-2025,Maharashtra,Mumbai Suburban,400071,1,26
20-09-2025,Maharashtra,Mumbai Suburban,400079,1,6
20-09-2025,Maharashtra,Mumbai Suburban,400093,0,12
20-09-2025,Maharashtra,Mumbai Suburban,400095,10,39
20-09-2025,Maharashtra,Mumbai Suburban,400097,4,47
15-10-2025,Maharashtra,Mumbai Suburban,400053,3,23
15-10-2025,Maharashtra,Mumbai Suburban,400064,1,20
15-10-2025,Maharashtra,Mumbai Suburban,400067,2,55
15-10-2025,Maharashtra,Mumbai Suburban,400069,1,10
15-10-2025,Maharashtra,Mumbai Suburban,400072,8,55
15-10-2025,Maharashtra,Mumbai Suburban,400074,2,14
15-10-2025,Maharashtra,Mumbai Suburban,400080,2,28
15-10-2025,Maharashtra,Mumbai Suburban,400082,0,3
15-10-2025,Maharashtra,Mumbai Suburban,400093,2,18
15-10-2025,Maharashtra,Mumbai Suburban,400095,6,46
17-10-2025,Maharashtra,Mumbai Suburban,400043,6,50
17-10-2025,Maharashtra,Mumbai Suburban,400052,1,6
17-10-2025,Maharashtra,Mumbai Suburban,400058,0,17
17-10-2025,Maharashtra,Mumbai Suburban,400063,2,11
17-10-2025,Maharashtra,Mumbai Suburban,400071,0,15
17-10-2025,Maharashtra,Mumbai Suburban,400074,1,14
17-10-2025,Maharashtra,Mumbai Suburban,400077,1,11
17-10-2025,Maharashtra,Mumbai Suburban,400087,0,1
17-10-2025,Maharashtra,Mumbai Suburban,400099,1,7
16-10-2025,Maharashtra,Mumbai Suburban,400051,4,28
16-10-2025,Maharashtra,Mumbai Suburban,400061,1,14
16-10-2025,Maharashtra,Mumbai Suburban,400069,0,10
16-10-2025,Maharashtra,Mumbai Suburban,400074,5,25
16-10-2025,Maharashtra,Mumbai Suburban,400092,1,26
16-10-2025,Maharashtra,Mumbai Suburban,400093,3,20
16-10-2025,Maharashtra,Mumbai Suburban,400094,2,10
16-10-2025,Maharashtra,Mumbai Suburban,400104,4,50
26-10-2025,Maharashtra,Mumbai Suburban,400029,1,4
26-10-2025,Maharashtra,Mumbai Suburban,400051,1,20
26-10-2025,Maharashtra,Mumbai Suburban,400053,0,16
26-10-2025,Maharashtra,Mumbai Suburban,400070,4,29
26-10-2025,Maharashtra,Mumbai Suburban,400074,4,14
26-10-2025,Maharashtra,Mumbai Suburban,400076,0,7
26-10-2025,Maharashtra,Mumbai Suburban,400080,3,23
26-10-2025,Maharashtra,Mumbai Suburban,400087,1,4
26-10-2025,Maharashtra,Mumbai Suburban,400089,1,10
26-10-2025,Maharashtra,Mumbai Suburban,400093,4,20
26-10-2025,Maharashtra,Mumbai Suburban,400094,1,1
26-10-2025,Maharashtra,Mumbai Suburban,400095,3,40
26-10-2025,Maharashtra,Mumbai Suburban,400097,2,33
26-10-2025,Maharashtra,Mumbai Suburban,400104,0,35
18-10-2025,Maharashtra,Mumbai Suburban,400024,1,8
18-10-2025,Maharashtra,Mumbai Suburban,400054,0,5
18-10-2025,Maharashtra,Mumbai Suburban,400060,3,7
18-10-2025,Maharashtra,Mumbai Suburban,400072,5,40
18-10-2025,Maharashtra,Mumbai Suburban,400076,0,12
18-10-2025,Maharashtra,Mumbai Suburban,400081,0,5
18-10-2025,Maharashtra,Mumbai Suburban,400083,1,13
18-10-2025,Maharashtra,Mumbai Suburban,400084,1,6
18-10-2025,Maharashtra,Mumbai Suburban,400086,0,11
18-10-2025,Maharashtra,Mumbai Suburban,400092,1,9
18-10-2025,Maharashtra,Mumbai Suburban,400104,1,26
19-10-2025,Maharashtra,Mumbai Suburban,400024,0,3
19-10-2025,Maharashtra,Mumbai Suburban,400029,0,3
19-10-2025,Maharashtra,Mumbai Suburban,400052,1,4
19-10-2025,Maharashtra,Mumbai Suburban,400055,1,13
19-10-2025,Maharashtra,Mumbai Suburban,400057,1,5
19-10-2025,Maharashtra,Mumbai Suburban,400069,3,9
19-10-2025,Maharashtra,Mumbai Suburban,400079,1,2
19-10-2025,Maharashtra,Mumbai Suburban,400083,1,9
19-10-2025,Maharashtra,Mumbai Suburban,400088,1,19
19-10-2025,Maharashtra,Mumbai Suburban,400089,0,7
19-10-2025,Maharashtra,Mumbai Suburban,400093,0,18
19-10-2025,Maharashtra,Mumbai Suburban,400101,6,31
19-10-2025,Maharashtra,Mumbai Suburban,400104,3,20
21-10-2025,Maharashtra,Mumbai Suburban,400063,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400076,0,1
21-10-2025,Maharashtra,Mumbai Suburban,400094,1,0
21-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400029,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400055,1,5
20-10-2025,Maharashtra,Mumbai Suburban,400057,0,3
20-10-2025,Maharashtra,Mumbai Suburban,400058,2,6
20-10-2025,Maharashtra,Mumbai Suburban,400063,1,5
20-10-2025,Maharashtra,Mumbai Suburban,400070,1,16
20-10-2025,Maharashtra,Mumbai Suburban,400072,1,17
20-10-2025,Maharashtra,Mumbai Suburban,400077,2,2
20-10-2025,Maharashtra,Mumbai Suburban,400081,0,2
20-10-2025,Maharashtra,Mumbai Suburban,400083,0,7
20-10-2025,Maharashtra,Mumbai Suburban,400084,2,6
20-10-2025,Maharashtra,Mumbai Suburban,400092,2,7
20-10-2025,Maharashtra,Mumbai Suburban,400098,0,2
22-10-2025,Maharashtra,Mumbai Suburban,400024,1,0
22-10-2025,Maharashtra,Mumbai Suburban,400064,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400089,1,0
22-10-2025,Maharashtra,Mumbai Suburban,400091,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400097,2,4
23-10-2025,Maharashtra,Mumbai Suburban,400050,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400059,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400081,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400093,0,3
23-10-2025,Maharashtra,Mumbai Suburban,400103,1,0
23-10-2025,Maharashtra,Mumbai Suburban,400104,0,3
24-10-2025,Maharashtra,Mumbai Suburban,400029,2,10
24-10-2025,Maharashtra,Mumbai Suburban,400065,4,20
24-10-2025,Maharashtra,Mumbai Suburban,400080,3,42
24-10-2025,Maharashtra,Mumbai Suburban,400082,2,3
24-10-2025,Maharashtra,Mumbai Suburban,400091,1,6
24-10-2025,Maharashtra,Mumbai Suburban,400095,9,56
24-10-2025,Maharashtra,Mumbai Suburban,400098,3,2
25-10-2025,Maharashtra,Mumbai Suburban,400024,0,3
25-10-2025,Maharashtra,Mumbai Suburban,400029,1,4
25-10-2025,Maharashtra,Mumbai Suburban,400043,6,38
25-10-2025,Maharashtra,Mumbai Suburban,400063,0,5
25-10-2025,Maharashtra,Mumbai Suburban,400065,1,7
25-10-2025,Maharashtra,Mumbai Suburban,400072,1,27
25-10-2025,Maharashtra,Mumbai Suburban,400086,2,13
25-10-2025,Maharashtra,Mumbai Suburban,400088,0,9
25-10-2025,Maharashtra,Mumbai Suburban,400101,3,23
27-10-2025,Maharashtra,Mumbai Suburban,400029,0,4
27-10-2025,Maharashtra,Mumbai Suburban,400049,0,4
27-10-2025,Maharashtra,Mumbai Suburban,400050,1,11
27-10-2025,Maharashtra,Mumbai Suburban,400051,1,9
27-10-2025,Maharashtra,Mumbai Suburban,400053,2,8
27-10-2025,Maharashtra,Mumbai Suburban,400054,2,11
27-10-2025,Maharashtra,Mumbai Suburban,400069,0,9
27-10-2025,Maharashtra,Mumbai Suburban,400072,4,21
27-10-2025,Maharashtra,Mumbai Suburban,400083,1,11
27-10-2025,Maharashtra,Mumbai Suburban,400087,0,2
27-10-2025,Maharashtra,Mumbai Suburban,400089,0,10
27-10-2025,Maharashtra,Mumbai Suburban,400092,2,21
27-10-2025,Maharashtra,Mumbai Suburban,400094,2,5
27-10-2025,Maharashtra,Mumbai Suburban,400095,5,22
27-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
27-10-2025,Maharashtra,Mumbai Suburban,400099,1,8
28-10-2025,Maharashtra,Mumbai Suburban,400029,0,4
28-10-2025,Maharashtra,Mumbai Suburban,400042,2,9
28-10-2025,Maharashtra,Mumbai Suburban,400049,0,2
28-10-2025,Maharashtra,Mumbai Suburban,400051,4,28
28-10-2025,Maharashtra,Mumbai Suburban,400052,0,3
28-10-2025,Maharashtra,Mumbai Suburban,400055,1,22
28-10-2025,Maharashtra,Mumbai Suburban,400072,10,39
28-10-2025,Maharashtra,Mumbai Suburban,400078,2,25
28-10-2025,Maharashtra,Mumbai Suburban,400080,3,18
28-10-2025,Maharashtra,Mumbai Suburban,400083,2,11
28-10-2025,Maharashtra,Mumbai Suburban,400087,0,2
28-10-2025,Maharashtra,Mumbai Suburban,400088,2,22
31-10-2025,Maharashtra,Mumbai Suburban,400098,3,4
06-11-2025,Maharashtra,Mumbai Suburban,400096,0,1
08-11-2025,Maharashtra,Mumbai Suburban,400082,0,3
16-11-2025,Maharashtra,Mumbai Suburban,400052,0,12
06-12-2025,Maharashtra,Mumbai Suburban,400098,1,6
27-12-2025,Maharashtra,Mumbai Suburban,400082,0,4
31-12-2025,Maharashtra,Mumbai Suburban,400029,1,2
31-12-2025,Maharashtra,Mumbai Suburban,400067,4,42
31-12-2025,Maharashtra,Mumbai Suburban,400071,1,20
31-12-2025,Maharashtra,Mumbai Suburban,400080,2,25
31-12-2025,Maharashtra,Mumbai Suburban,400081,0,11
31-12-2025,Maharashtra,Mumbai Suburban,400089,0,11
28-12-2025,Maharashtra,Mumbai Suburban,400052,2,5
28-12-2025,Maharashtra,Mumbai Suburban,400053,6,40
28-12-2025,Maharashtra,Mumbai Suburban,400059,1,34
28-12-2025,Maharashtra,Mumbai Suburban,400065,1,20
28-12-2025,Maharashtra,Mumbai Suburban,400067,6,95
28-12-2025,Maharashtra,Mumbai Suburban,400069,6,22
28-12-2025,Maharashtra,Mumbai Suburban,400074,3,26
28-12-2025,Maharashtra,Mumbai Suburban,400075,4,44
28-12-2025,Maharashtra,Mumbai Suburban,400083,2,24
28-12-2025,Maharashtra,Mumbai Suburban,400086,2,26
28-12-2025,Maharashtra,Mumbai Suburban,400088,4,31
28-12-2025,Maharashtra,Mumbai Suburban,400092,8,41
28-12-2025,Maharashtra,Mumbai Suburban,400097,7,87
28-12-2025,Maharashtra,Mumbai Suburban,400098,0,2
29-12-2025,Maharashtra,Mumbai Suburban,400024,0,4
29-12-2025,Maharashtra,Mumbai Suburban,400042,1,15
29-12-2025,Maharashtra,Mumbai Suburban,400043,7,69
29-12-2025,Maharashtra,Mumbai Suburban,400064,3,27
29-12-2025,Maharashtra,Mumbai Suburban,400066,4,26
29-12-2025,Maharashtra,Mumbai Suburban,400079,1,4
29-12-2025,Maharashtra,Mumbai Suburban,400082,0,1
29-12-2025,Maharashtra,Mumbai Suburban,400083,1,15
29-12-2025,Maharashtra,Mumbai Suburban,400084,0,7
01-01-2026,Maharashtra,Mumbai Suburban,400049,0,4
01-01-2026,Maharashtra,Mumbai Suburban,400050,1,10
01-01-2026,Maharashtra,Mumbai Suburban,400064,1,20
01-01-2026,Maharashtra,Mumbai Suburban,400070,5,16
01-01-2026,Maharashtra,Mumbai Suburban,400080,0,16
01-01-2026,Maharashtra,Mumbai Suburban,400101,2,19
01-01-2026,Maharashtra,Mumbai Suburban,400102,0,17
01-01-2026,Maharashtra,Mumbai Suburban,400103,1,9
03-01-2026,Maharashtra,Mumbai Suburban,400024,1,1
03-01-2026,Maharashtra,Mumbai Suburban,400060,0,8
03-01-2026,Maharashtra,Mumbai Suburban,400065,0,1
03-01-2026,Maharashtra,Mumbai Suburban,400080,2,4
03-01-2026,Maharashtra,Mumbai Suburban,400083,1,3
02-01-2026,Maharashtra,Mumbai Suburban,400042,2,17
02-01-2026,Maharashtra,Mumbai Suburban,400055,1,22
02-01-2026,Maharashtra,Mumbai Suburban,400059,3,23
02-01-2026,Maharashtra,Mumbai Suburban,400061,2,22
02-01-2026,Maharashtra,Mumbai Suburban,400064,8,26
02-01-2026,Maharashtra,Mumbai Suburban,400066,5,28
02-01-2026,Maharashtra,Mumbai Suburban,400067,2,96
02-01-2026,Maharashtra,Mumbai Suburban,400069,4,19
02-01-2026,Maharashtra,Mumbai Suburban,400074,6,38
02-01-2026,Maharashtra,Mumbai Suburban,400075,2,17
02-01-2026,Maharashtra,Mumbai Suburban,400077,2,15
02-01-2026,Maharashtra,Mumbai Suburban,400079,2,11
02-01-2026,Maharashtra,Mumbai Suburban,400083,1,38
02-01-2026,Maharashtra,Mumbai Suburban,400086,2,23
02-01-2026,Maharashtra,Mumbai Suburban,400092,5,43
02-01-2026,Maharashtra,Mumbai Suburban,400098,0,6
23-12-2025,Maharashtra,Mumbai Suburban,400042,1,13
23-12-2025,Maharashtra,Mumbai Suburban,400043,9,81
23-12-2025,Maharashtra,Mumbai Suburban,400058,1,43
23-12-2025,Maharashtra,Mumbai Suburban,400070,5,44
23-12-2025,Maharashtra,Mumbai Suburban,400071,2,25
23-12-2025,Maharashtra,Mumbai Suburban,400074,3,23
23-12-2025,Maharashtra,Mumbai Suburban,400083,2,25
24-12-2025,Maharashtra,Mumbai Suburban,400055,2,21
24-12-2025,Maharashtra,Mumbai Suburban,400057,1,13
24-12-2025,Maharashtra,Mumbai Suburban,400059,2,16
24-12-2025,Maharashtra,Mumbai Suburban,400060,0,16
24-12-2025,Maharashtra,Mumbai Suburban,400075,7,27
24-12-2025,Maharashtra,Mumbai Suburban,400079,0,8
24-12-2025,Maharashtra,Mumbai Suburban,400097,4,64
24-12-2025,Maharashtra,Mumbai Suburban,400101,5,54
25-12-2025,Maharashtra,Mumbai Suburban,400054,0,10
25-12-2025,Maharashtra,Mumbai Suburban,400055,1,13
25-12-2025,Maharashtra,Mumbai Suburban,400067,2,20
25-12-2025,Maharashtra,Mumbai Suburban,400071,0,18
25-12-2025,Maharashtra,Mumbai Suburban,400076,0,8
25-12-2025,Maharashtra,Mumbai Suburban,400078,3,21
25-12-2025,Maharashtra,Mumbai Suburban,400091,0,4
25-12-2025,Maharashtra,Mumbai Suburban,400093,0,13
25-12-2025,Maharashtra,Mumbai Suburban,400099,0,14
25-12-2025,Maharashtra,Mumbai Suburban,400103,0,4
18-12-2025,Maharashtra,Mumbai Suburban,400056,1,9
18-12-2025,Maharashtra,Mumbai Suburban,400057,1,10
18-12-2025,Maharashtra,Mumbai Suburban,400071,0,31
18-12-2025,Maharashtra,Mumbai Suburban,400075,5,35
18-12-2025,Maharashtra,Mumbai Suburban,400077,1,10
18-12-2025,Maharashtra,Mumbai Suburban,400080,1,34
18-12-2025,Maharashtra,Mumbai Suburban,400082,0,7
18-12-2025,Maharashtra,Mumbai Suburban,400088,4,29
18-12-2025,Maharashtra,Mumbai Suburban,400097,11,59
18-12-2025,Maharashtra,Mumbai Suburban,400098,0,4
18-12-2025,Maharashtra,Mumbai Suburban,400102,6,47
18-12-2025,Maharashtra,Mumbai Suburban,400103,0,19
21-12-2025,Maharashtra,Mumbai Suburban,400024,1,4
21-12-2025,Maharashtra,Mumbai Suburban,400042,1,4
21-12-2025,Maharashtra,Mumbai Suburban,400049,0,1
21-12-2025,Maharashtra,Mumbai Suburban,400051,2,16
21-12-2025,Maharashtra,Mumbai Suburban,400052,0,1
21-12-2025,Maharashtra,Mumbai Suburban,400055,0,9
21-12-2025,Maharashtra,Mumbai Suburban,400057,1,1
21-12-2025,Maharashtra,Mumbai Suburban,400065,0,6
21-12-2025,Maharashtra,Mumbai Suburban,400070,1,17
21-12-2025,Maharashtra,Mumbai Suburban,400075,2,10
21-12-2025,Maharashtra,Mumbai Suburban,400081,1,2
21-12-2025,Maharashtra,Mumbai Suburban,400083,2,9
21-12-2025,Maharashtra,Mumbai Suburban,400088,0,8
21-12-2025,Maharashtra,Mumbai Suburban,400095,2,28
26-12-2025,Maharashtra,Mumbai Suburban,400059,0,41
26-12-2025,Maharashtra,Mumbai Suburban,400066,2,33
26-12-2025,Maharashtra,Mumbai Suburban,400079,2,9
26-12-2025,Maharashtra,Mumbai Suburban,400088,3,23
26-12-2025,Maharashtra,Mumbai Suburban,400093,0,17
26-12-2025,Maharashtra,Mumbai Suburban,400094,3,8
26-12-2025,Maharashtra,Mumbai Suburban,400097,8,64
26-12-2025,Maharashtra,Mumbai Suburban,400103,1,12
27-12-2025,Maharashtra,Mumbai Suburban,400049,0,4
27-12-2025,Maharashtra,Mumbai Suburban,400050,0,8
27-12-2025,Maharashtra,Mumbai Suburban,400053,5,16
27-12-2025,Maharashtra,Mumbai Suburban,400054,2,23
27-12-2025,Maharashtra,Mumbai Suburban,400055,2,15
27-12-2025,Maharashtra,Mumbai Suburban,400066,1,17
27-12-2025,Maharashtra,Mumbai Suburban,400067,4,47
27-12-2025,Maharashtra,Mumbai Suburban,400072,7,45
27-12-2025,Maharashtra,Mumbai Suburban,400087,0,4
27-12-2025,Maharashtra,Mumbai Suburban,400092,3,19
20-12-2025,Maharashtra,Mumbai Suburban,400029,2,3
20-12-2025,Maharashtra,Mumbai Suburban,400042,4,10
20-12-2025,Maharashtra,Mumbai Suburban,400052,0,7
20-12-2025,Maharashtra,Mumbai Suburban,400053,2,17
20-12-2025,Maharashtra,Mumbai Suburban,400054,3,6
20-12-2025,Maharashtra,Mumbai Suburban,400058,5,41
20-12-2025,Maharashtra,Mumbai Suburban,400059,3,16
20-12-2025,Maharashtra,Mumbai Suburban,400068,4,49
20-12-2025,Maharashtra,Mumbai Suburban,400069,2,8
20-12-2025,Maharashtra,Mumbai Suburban,400082,1,4
20-12-2025,Maharashtra,Mumbai Suburban,400087,0,4
20-12-2025,Maharashtra,Mumbai Suburban,400093,2,17
20-12-2025,Maharashtra,Mumbai Suburban,400098,0,2
20-12-2025,Maharashtra,Mumbai Suburban,400104,3,49
19-12-2025,Maharashtra,Mumbai Suburban,400029,1,3
19-12-2025,Maharashtra,Mumbai Suburban,400052,0,12
19-12-2025,Maharashtra,Mumbai Suburban,400055,4,24
19-12-2025,Maharashtra,Mumbai Suburban,400056,1,6
19-12-2025,Maharashtra,Mumbai Suburban,400061,0,10
19-12-2025,Maharashtra,Mumbai Suburban,400063,1,15
19-12-2025,Maharashtra,Mumbai Suburban,400069,2,10
19-12-2025,Maharashtra,Mumbai Suburban,400070,8,36
19-12-2025,Maharashtra,Mumbai Suburban,400081,1,14
19-12-2025,Maharashtra,Mumbai Suburban,400092,3,46
19-12-2025,Maharashtra,Mumbai Suburban,400097,8,57
19-12-2025,Maharashtra,Mumbai Suburban,400099,1,23
22-12-2025,Maharashtra,Mumbai Suburban,400042,0,9
22-12-2025,Maharashtra,Mumbai Suburban,400061,2,15
22-12-2025,Maharashtra,Mumbai Suburban,400063,2,15
22-12-2025,Maharashtra,Mumbai Suburban,400064,4,28
22-12-2025,Maharashtra,Mumbai Suburban,400069,1,15
22-12-2025,Maharashtra,Mumbai Suburban,400070,6,32
22-12-2025,Maharashtra,Mumbai Suburban,400072,7,59
22-12-2025,Maharashtra,Mumbai Suburban,400074,2,29
22-12-2025,Maharashtra,Mumbai Suburban,400075,1,19
22-12-2025,Maharashtra,Mumbai Suburban,400078,3,41
22-12-2025,Maharashtra,Mumbai Suburban,400080,7,44
22-12-2025,Maharashtra,Mumbai Suburban,400081,2,13
22-12-2025,Maharashtra,Mumbai Suburban,400088,7,39
22-12-2025,Maharashtra,Mumbai Suburban,400095,3,53
13-12-2025,Maharashtra,Mumbai Suburban,400043,17,71
13-12-2025,Maharashtra,Mumbai Suburban,400067,3,59
13-12-2025,Maharashtra,Mumbai Suburban,400070,11,46
13-12-2025,Maharashtra,Mumbai Suburban,400078,6,32
13-12-2025,Maharashtra,Mumbai Suburban,400080,3,27
13-12-2025,Maharashtra,Mumbai Suburban,400088,2,28
13-12-2025,Maharashtra,Mumbai Suburban,400095,9,49
17-12-2025,Maharashtra,Mumbai Suburban,400051,2,27
17-12-2025,Maharashtra,Mumbai Suburban,400052,1,14
17-12-2025,Maharashtra,Mumbai Suburban,400055,1,19
17-12-2025,Maharashtra,Mumbai Suburban,400059,1,25
17-12-2025,Maharashtra,Mumbai Suburban,400063,2,11
17-12-2025,Maharashtra,Mumbai Suburban,400066,5,22
17-12-2025,Maharashtra,Mumbai Suburban,400075,2,26
17-12-2025,Maharashtra,Mumbai Suburban,400078,9,18
17-12-2025,Maharashtra,Mumbai Suburban,400081,1,12
17-12-2025,Maharashtra,Mumbai Suburban,400082,1,2
17-12-2025,Maharashtra,Mumbai Suburban,400099,0,12
11-12-2025,Maharashtra,Mumbai Suburban,400024,0,11
11-12-2025,Maharashtra,Mumbai Suburban,400042,0,5
11-12-2025,Maharashtra,Mumbai Suburban,400049,1,4
11-12-2025,Maharashtra,Mumbai Suburban,400066,1,21
11-12-2025,Maharashtra,Mumbai Suburban,400067,5,52
11-12-2025,Maharashtra,Mumbai Suburban,400068,3,67
11-12-2025,Maharashtra,Mumbai Suburban,400075,0,18
11-12-2025,Maharashtra,Mumbai Suburban,400077,0,10
11-12-2025,Maharashtra,Mumbai Suburban,400078,3,30
11-12-2025,Maharashtra,Mumbai Suburban,400087,0,2
